data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
1343779200000000000,1344384000000000000,1344384000000000000,ON,DIVIDENDO,46.1,0.51,UGPA3,,,UGPA
1533081600000000000,1533772800000000000,1533772800000000000,ON,DIVIDENDO,43.68,0.56,UGPA3,,,UGPA
1361318400000000000,1361923200000000000,1361923200000000000,ON,DIVIDENDO,51.77,0.66,UGPA3,,,UGPA
1375228800000000000,1375833600000000000,1375833600000000000,ON,DIVIDENDO,54.26,0.66,UGPA3,,,UGPA
1550620800000000000,1551312000000000000,1551312000000000000,ON,DIVIDENDO,53.41,0.7,UGPA3,,,UGPA
1392768000000000000,1393372800000000000,1393372800000000000,ON,DIVIDENDO,52.6,0.71,UGPA3,,,UGPA
1407283200000000000,1407888000000000000,1407888000000000000,ON,DIVIDENDO,54.8,0.71,UGPA3,,,UGPA
1424822400000000000,1425427200000000000,1425427200000000000,ON,DIVIDENDO,58.85,0.71,UGPA3,,,UGPA
1438732800000000000,1439337600000000000,1439337600000000000,ON,DIVIDENDO,67.29,0.8,UGPA3,,,UGPA
1455667200000000000,1456272000000000000,1456272000000000000,ON,DIVIDENDO,62.32,0.8,UGPA3,,,UGPA
1470787200000000000,1471392000000000000,1471392000000000000,ON,DIVIDENDO,79.05,0.8,UGPA3,,,UGPA
1502236800000000000,1502841600000000000,1502841600000000000,ON,DIVIDENDO,71.98,0.85,UGPA3,,,UGPA
1487721600000000000,1488326400000000000,1488326400000000000,ON,DIVIDENDO,64.4,0.87,UGPA3,,,UGPA
1236729600000000000,1237334400000000000,-4852202631933722624,ON,DIVIDENDO,57.61,0.887031,UGPA3,,,UGPA
1250035200000000000,1250640000000000000,,ON,DIVIDENDO,56.72,0.89,UGPA3,,,UGPA
1519171200000000000,1519862400000000000,1519862400000000000,ON,DIVIDENDO,74.2,0.9,UGPA3,,,UGPA
1266969600000000000,1267574400000000000,1267574400000000000,ON,DIVIDENDO,55.83,1.19,UGPA3,,,UGPA
1281484800000000000,1282089600000000000,1269388800000000000,ON,DIVIDENDO,50.08,1.32,UGPA3,,,UGPA
1652227200000000000,1653264000000000000,1653264000000000000,ON,JRS CAP PROPRIO,13.69,0.41247,UGPA3,1660089600000000000,BRUGPAACNOR8,UGPA
1298419200000000000,1299024000000000000,1299024000000000000,PN,DIVIDENDO,26.35,0.47,UGPA4,,,UGPA
1236729600000000000,1237334400000000000,1237334400000000000,PN,DIVIDENDO,57.0,0.887031,UGPA4,,,UGPA
1250035200000000000,1250640000000000000,1250640000000000000,PN,DIVIDENDO,65.25,0.89,UGPA4,,,UGPA
1266969600000000000,1267574400000000000,1267574400000000000,PN,DIVIDENDO,83.5,1.19,UGPA4,,,UGPA
1281484800000000000,1282089600000000000,1282089600000000000,PN,DIVIDENDO,97.68,1.32,UGPA4,,,UGPA
1344902400000000000,1344902400000000000,1344902400000000000,ON,DIVIDENDO,0.39,0.001916,UNIP3,,,UNIP
1367193600000000000,1367193600000000000,1367193600000000000,ON,DIVIDENDO,0.52,0.006884,UNIP3,,,UNIP
1233878400000000000,1234137600000000000,1233878400000000000,ON,DIVIDENDO,1.02,0.01,UNIP3,,,UNIP
1250726400000000000,1250726400000000000,1250726400000000000,ON,DIVIDENDO,2.2,0.01,UNIP3,,,UNIP
1398729600000000000,1398729600000000000,1398729600000000000,ON,DIVIDENDO,0.52,0.0176421,UNIP3,,,UNIP
1501545600000000000,1501545600000000000,1501545600000000000,ON,DIVIDENDO,9.41,0.0344637276,UNIP3,,,UNIP
1618876800000000000,1618876800000000000,1618876800000000000,ON,DIVIDENDO,74.08,0.1523807663,UNIP3,,,UNIP
1429056000000000000,1429056000000000000,1428969600000000000,ON,DIVIDENDO,5.39,0.2248858024,UNIP3,,,UNIP
1539561600000000000,1539820800000000000,1539820800000000000,ON,DIVIDENDO,40.5,0.2390685124,UNIP3,,,UNIP
1555459200000000000,1555459200000000000,1555459200000000000,ON,DIVIDENDO,39.99,0.2754223021,UNIP3,,,UNIP
1628726400000000000,1629158400000000000,1629158400000000000,ON,DIVIDENDO,94.98,0.27848988249,UNIP3,,,UNIP
