ticker,tipo_provento,data_com,data_pagamento,valor
BRIV3,JRS CAP PROPRIO,2005-08-10,2005-08-10,0.1055
BRIV3,JRS CAP PROPRIO,2005-02-02,2005-02-02,0.10076
BRIV3,JRS CAP PROPRIO,2004-08-03,2004-08-03,0.09803
BRIV3,JRS CAP PROPRIO,2004-01-29,2004-01-29,0.11132
BRIV3,JRS CAP PROPRIO,2003-08-07,2003-08-07,0.09509
BRIV3,JRS CAP PROPRIO,2003-01-30,2003-01-30,0.12737
BRIV3,JRS CAP PROPRIO,2002-07-24,2002-07-24,0.07949
BRIV3,JRS CAP PROPRIO,2002-02-07,2002-02-07,0.10324
BRIV3,JRS CAP PROPRIO,2001-08-10,2001-08-10,0.06799
BRIV3,JRS CAP PROPRIO,2001-02-20,2001-02-20,0.0617
BRIV3,JRS CAP PROPRIO,2000-07-20,2000-07-20,0.05744
BRIV3,JRS CAP PROPRIO,2000-01-26,2000-01-26,0.12361
BRIV3,JRS CAP PROPRIO,1999-07-29,1999-07-29,0.10537
BRIV3,JRS CAP PROPRIO,1999-01-28,1999-01-28,0.13238
BRIV3,JRS CAP PROPRIO,1998-11-04,1998-11-04,0.03154
BRIV3,JRS CAP PROPRIO,1998-08-06,1998-08-06,0.08589
BRIV3,JRS CAP PROPRIO,1998-08-06,1998-08-06,0.00506
BRIV3,JRS CAP PROPRIO,1998-01-28,1998-01-28,0.12822
BRIV3,JRS CAP PROPRIO,1997-07-29,1997-07-29,0.10413
BRIV3,DIVIDENDO,1997-01-29,1997-01-29,0.07053
BRIV3,DIVIDENDO,1996-08-06,1996-08-06,0.06365
BRIV3,DIVIDENDO,1996-08-06,1996-08-06,0.00696
BRIV3,DIVIDENDO,1996-01-30,1996-01-30,0.06339
BRIV3,DIVIDENDO,1995-08-15,1995-08-15,0.044
BRIV3,DIVIDENDO,1994-08-09,1994-08-09,0.03213
BRIV3,DIVIDENDO,1994-01-26,1994-01-26,0.006898
BRIV3,DIVIDENDO,1993-08-05,1993-08-05,0.738
BRIV3,DIVIDENDO,1993-01-18,1993-01-18,0.154
BRIV3,DIVIDENDO,1992-08-06,1992-08-06,0.028
BRIV3,DIVIDENDO,1992-03-16,1992-03-16,0.01
BRIV3,DIVIDENDO,1991-09-04,1991-09-04,0.002
BRIV3,DIVIDENDO,1991-02-04,1991-02-04,0.0538
BRIV3,DIVIDENDO,1990-08-08,1990-08-08,0.0447
BRIV3,DIVIDENDO,1990-02-01,1990-02-01,0.019
BRIV3,DIVIDENDO,1989-07-31,1989-07-31,0.0065
BRIV3,DIVIDENDO,1989-01-25,1989-01-25,0.0022
BRIV3,DIVIDENDO,1988-07-29,1988-07-29,0.00367
BRIV3,DIVIDENDO,1988-01-29,1988-01-29,0.00545
BRIV3,DIVIDENDO,1987-07-31,1987-07-31,0.00196
BRIV3,DIVIDENDO,1987-02-09,1987-02-09,0.00495
BRIV3,DIVIDENDO,1986-07-31,1986-07-31,0.00109
BRIV3,DIVIDENDO,1986-01-24,1986-01-24,0.00291
BRIV4,JRS CAP PROPRIO,2008-08-12,2008-08-12,0.18062
BRIV4,JRS CAP PROPRIO,2008-01-17,2008-01-17,0.29194
BRIV4,JRS CAP PROPRIO,2007-08-14,2007-08-14,0.14696
BRIV4,JRS CAP PROPRIO,2007-01-22,2007-01-22,0.14245
BRIV4,JRS CAP PROPRIO,2006-08-10,2006-08-10,0.14355
BRIV4,JRS CAP PROPRIO,2006-01-31,2006-01-31,0.13981
BRIV4,JRS CAP PROPRIO,2005-08-10,2005-08-10,0.11605
BRIV4,JRS CAP PROPRIO,2005-02-02,2005-02-02,0.11084
BRIV4,JRS CAP PROPRIO,2004-08-03,2004-08-03,0.10783
BRIV4,JRS CAP PROPRIO,2004-01-29,2004-01-29,0.12245
BRIV4,JRS CAP PROPRIO,2003-08-07,2003-08-07,0.1046
BRIV4,JRS CAP PROPRIO,2003-01-30,2003-01-30,0.14011
BRIV4,JRS CAP PROPRIO,2002-07-24,2002-07-24,0.08742
BRIV4,JRS CAP PROPRIO,2002-02-07,2002-02-07,0.11356
BRIV4,JRS CAP PROPRIO,2001-08-10,2001-08-10,0.07479
BRIV4,JRS CAP PROPRIO,2001-02-20,2001-02-20,0.06786
BRIV4,JRS CAP PROPRIO,2000-07-20,2000-07-20,0.06318
BRIV4,JRS CAP PROPRIO,2000-01-26,2000-01-26,0.13597
BRIV4,JRS CAP PROPRIO,1999-07-29,1999-07-29,0.11591
BRIV4,JRS CAP PROPRIO,1999-01-28,1999-01-28,0.14562
BRIV4,JRS CAP PROPRIO,1998-11-04,1998-11-04,0.03154
BRIV4,JRS CAP PROPRIO,1998-08-06,1998-08-06,0.09494
BRIV4,JRS CAP PROPRIO,1998-08-06,1998-08-06,0.00506
BRIV4,JRS CAP PROPRIO,1998-01-28,1998-01-28,0.12822
BRIV4,JRS CAP PROPRIO,1997-07-29,1997-07-29,0.10413
BRIV4,DIVIDENDO,1997-01-29,1997-01-29,0.07053
BRIV4,DIVIDENDO,1996-08-06,1996-08-06,0.06365
BRIV4,DIVIDENDO,1996-08-06,1996-08-06,0.00696
BRIV4,DIVIDENDO,1996-01-30,1996-01-30,0.06339
BRIV4,DIVIDENDO,1995-08-15,1995-08-15,0.044
BRIV4,DIVIDENDO,1994-08-09,1994-08-09,0.03213
BRIV4,DIVIDENDO,1994-01-26,1994-01-26,0.006898
BRIV4,DIVIDENDO,1993-08-05,1993-08-05,0.738
BRIV4,DIVIDENDO,1993-01-18,1993-01-18,0.154
BRIV4,DIVIDENDO,1992-08-06,1992-08-06,0.028
BRIV4,DIVIDENDO,1992-03-16,1992-03-16,0.01
BRIV4,DIVIDENDO,1991-09-04,1991-09-04,0.002
BRIV4,DIVIDENDO,1991-02-04,1991-02-04,0.0538
BRIV4,DIVIDENDO,1990-08-08,1990-08-08,0.0447
BRIV4,DIVIDENDO,1990-02-01,1990-02-01,0.019
BRIV4,DIVIDENDO,1989-07-31,1989-07-31,0.0065
BRIV4,DIVIDENDO,1989-01-25,1989-01-25,0.0022
BRIV4,DIVIDENDO,1988-07-29,1988-07-29,0.00367
BRIV4,DIVIDENDO,1988-01-29,1988-01-29,0.00909
BRIV4,DIVIDENDO,1987-07-31,1987-07-31,0.00196
BRIV4,DIVIDENDO,1987-02-09,1987-02-09,0.00495
BRIV4,DIVIDENDO,1986-07-31,1986-07-31,0.00109
BRIV4,DIVIDENDO,1986-01-24,1986-01-24,0.00291
BRKM3,DIVIDENDO,2008-03-26,2008-03-26,0.644625
BRKM3,DIVIDENDO,2006-04-07,2006-04-07,0.154305
BRKM3,JRS CAP PROPRIO,2005-12-29,2005-12-29,0.746145
BRKM3,DIVIDENDO,2005-03-31,2005-03-31,0.001131
BRKM3,JRS CAP PROPRIO,2004-12-30,2004-12-30,0.001124
BRKM3,DIVIDENDO,2001-11-12,2001-11-12,11.5
BRKM3,DIVIDENDO,2001-08-03,2001-08-03,11.5
BRKM3,DIVIDENDO,2001-05-04,2001-05-04,11.5
BRKM3,DIVIDENDO,2001-02-05,2001-02-05,17.2
BRKM3,DIVIDENDO,2000-11-06,2000-11-06,17.2
BRKM3,DIVIDENDO,2000-08-07,2000-08-07,17.2
BRKM3,DIVIDENDO,2000-05-08,2000-05-08,17.2
BRKM3,DIVIDENDO,2000-02-07,2000-02-07,17.2
BRKM3,DIVIDENDO,1999-11-01,1999-11-01,10.4
BRKM3,DIVIDENDO,1999-08-02,1999-08-02,10.4
BRKM3,DIVIDENDO,1999-04-28,1999-04-28,10.4
BRKM3,DIVIDENDO,1999-01-27,1999-01-27,10.2
BRKM3,DIVIDENDO,1998-10-22,1998-10-22,10.3
BRKM3,DIVIDENDO,1998-07-22,1998-07-22,10.7
BRKM3,DIVIDENDO,1998-04-22,1998-04-22,10.4
BRKM3,DIVIDENDO,1998-01-27,1998-01-27,12.5
BRKM3,DIVIDENDO,1997-10-22,1997-10-22,12.8
BRKM3,DIVIDENDO,1997-07-23,1997-07-23,13.1
BRKM3,DIVIDENDO,1997-04-23,1997-04-23,5.0
BRKM3,DIVIDENDO,1997-01-28,1997-01-28,10.3
BRKM3,DIVIDENDO,1996-10-23,1996-10-23,11.1
BRKM3,DIVIDENDO,1996-07-24,1996-07-24,6.8
BRKM3,DIVIDENDO,1996-04-25,1996-04-25,13.7
BRKM3,DIVIDENDO,1996-01-31,1996-01-31,7.29
BRKM3,DIVIDENDO,1996-01-31,1996-01-31,6.91
BRKM3,DIVIDENDO,1995-10-24,1995-10-24,0.016
BRKM3,DIVIDENDO,1995-07-25,1995-07-25,0.0183
BRKM3,DIVIDENDO,1995-04-25,1995-04-25,0.0172
BRKM3,DIVIDENDO,1995-01-24,1995-01-24,0.0201
BRKM3,DIVIDENDO,1994-10-26,1994-10-26,0.01199
BRKM3,DIVIDENDO,1994-01-26,1994-01-26,0.185
BRKM3,DIVIDENDO,1993-01-26,1993-01-26,0.013
BRKM5,DIVIDENDO,2008-03-26,2008-03-26,0.644625
BRKM5,DIVIDENDO,2007-03-28,2007-03-28,0.159017
BRKM5,DIVIDENDO,2006-04-07,2006-04-07,0.154305
BRKM5,JRS CAP PROPRIO,2005-12-29,2005-12-29,0.746145
BRKM5,JRS CAP PROPRIO,2004-12-30,2004-12-30,0.002255
BRKM5,DIVIDENDO,2002-05-06,2002-05-06,10.4
BRKM5,DIVIDENDO,2002-02-08,2002-02-08,7.07
BRKM5,DIVIDENDO,2001-11-12,2001-11-12,11.5
BRKM5,DIVIDENDO,2001-08-03,2001-08-03,11.5
BRKM5,DIVIDENDO,2001-05-04,2001-05-04,11.5
BRKM5,DIVIDENDO,2001-02-05,2001-02-05,17.2
BRKM5,DIVIDENDO,2000-11-06,2000-11-06,17.2
BRKM5,DIVIDENDO,2000-08-07,2000-08-07,17.2
BRKM5,DIVIDENDO,2000-05-08,2000-05-08,17.2
BRKM5,DIVIDENDO,2000-02-07,2000-02-07,17.2
BRKM5,DIVIDENDO,1999-11-01,1999-11-01,10.4
BRKM5,DIVIDENDO,1999-08-02,1999-08-02,10.4
BRKM5,DIVIDENDO,1999-04-28,1999-04-28,10.4
BRKM5,DIVIDENDO,1999-01-27,1999-01-27,10.2
BRKM5,DIVIDENDO,1998-10-22,1998-10-22,10.3
BRKM5,DIVIDENDO,1998-07-22,1998-07-22,10.7
BRKM5,DIVIDENDO,1998-04-22,1998-04-22,10.4
BRKM5,DIVIDENDO,1998-01-27,1998-01-27,12.5
BRKM5,DIVIDENDO,1997-10-22,1997-10-22,12.8
BRKM5,DIVIDENDO,1997-07-23,1997-07-23,13.1
BRKM5,DIVIDENDO,1997-04-23,1997-04-23,5.0
BRKM5,DIVIDENDO,1997-01-28,1997-01-28,10.3
BRKM5,DIVIDENDO,1996-10-23,1996-10-23,11.1
BRKM5,DIVIDENDO,1996-07-24,1996-07-24,6.8
BRKM5,DIVIDENDO,1996-04-25,1996-04-25,13.7
BRKM5,DIVIDENDO,1996-01-31,1996-01-31,7.29
BRKM5,DIVIDENDO,1996-01-31,1996-01-31,6.91
BRKM5,DIVIDENDO,1995-10-24,1995-10-24,0.016
BRKM5,DIVIDENDO,1995-07-25,1995-07-25,0.0183
BRKM5,DIVIDENDO,1995-04-25,1995-04-25,0.0172
BRKM5,DIVIDENDO,1995-01-24,1995-01-24,0.0201
BRKM5,DIVIDENDO,1994-10-26,1994-10-26,0.01199
BRKM5,DIVIDENDO,1994-01-25,1994-01-25,0.185
BRKM5,DIVIDENDO,1993-01-26,1993-01-26,0.013
BRKM5,DIVIDENDO,1991-04-23,1991-04-23,0.075
BRKM5,DIVIDENDO,1991-01-22,1991-01-22,0.058
BRKM5,DIVIDENDO,1990-11-01,1990-11-01,0.0352
BRKM5,DIVIDENDO,1990-07-31,1990-07-31,0.0412
BRKM5,DIVIDENDO,1990-02-02,1990-02-02,0.0103
BRKM5,DIVIDENDO,1989-10-30,1989-10-30,0.0017
BRKM5,DIVIDENDO,1989-08-22,1989-08-22,0.0009
BRKM5,DIVIDENDO,1989-05-29,1989-05-29,0.0008
BRKM5,DIVIDENDO,1989-03-09,1989-03-09,0.0005
BRKM5,DIVIDENDO,1988-11-29,1988-11-29,0.0002
BRKM5,DIVIDENDO,1988-08-30,1988-08-30,0.0001
BRKM5,DIVIDENDO,1988-05-27,1988-05-27,0.00527
BRKM5,DIVIDENDO,1988-03-04,1988-03-04,0.00378
BRKM5,DIVIDENDO,1987-11-23,1987-11-23,0.00231
BRKM5,DIVIDENDO,1987-08-24,1987-08-24,0.00161
BRKM5,DIVIDENDO,1987-05-22,1987-05-22,0.00673
BRKM5,DIVIDENDO,1987-02-25,1987-02-25,0.00564
BRKM5,DIVIDENDO,1986-11-28,1986-11-28,0.00255
BRKM5,DIVIDENDO,1986-08-29,1986-08-29,0.00255
BRKM5,DIVIDENDO,1986-06-27,1986-06-27,0.00255
BRKM5,DIVIDENDO,1986-04-08,1986-04-08,0.00204
BRKM5,DIVIDENDO,1986-01-02,1986-01-02,0.00804
BRKM6,DIVIDENDO,2008-03-26,2008-03-26,0.644625
BRKM6,DIVIDENDO,2007-03-28,2007-03-28,0.159017
BRKM6,JRS CAP PROPRIO,2005-12-29,2005-12-29,0.56394
BRKM6,JRS CAP PROPRIO,2004-12-30,2004-12-30,0.002255
BRKM6,DIVIDENDO,2002-05-06,2002-05-06,10.4
BRKM6,DIVIDENDO,2002-02-08,2002-02-08,7.07
BRKM6,DIVIDENDO,2001-11-12,2001-11-12,11.5
BRKM6,DIVIDENDO,2001-08-03,2001-08-03,11.5
BRKM6,DIVIDENDO,2001-05-04,2001-05-04,11.5
BRKM6,DIVIDENDO,2000-11-06,2000-11-06,7.17
BRKM6,DIVIDENDO,2000-08-07,2000-08-07,17.2
BRKM6,DIVIDENDO,2000-05-08,2000-05-08,17.2
BRKM6,DIVIDENDO,2000-02-07,2000-02-07,10.4
BRKM6,DIVIDENDO,1999-11-01,1999-11-01,10.4
BRKM6,DIVIDENDO,1999-08-02,1999-08-02,10.4
BRKM6,DIVIDENDO,1999-04-28,1999-04-28,10.4
BRKM6,DIVIDENDO,1999-01-27,1999-01-27,10.2
BRKM6,DIVIDENDO,1998-10-22,1998-10-22,10.3
BRKM6,DIVIDENDO,1998-07-22,1998-07-22,10.7
BRKM6,DIVIDENDO,1998-04-22,1998-04-22,10.4
BRKM6,DIVIDENDO,1998-01-27,1998-01-27,9.4
BRKM6,DIVIDENDO,1997-10-22,1997-10-22,12.8
BRKM6,DIVIDENDO,1997-07-23,1997-07-23,13.1
BRKM6,DIVIDENDO,1997-04-23,1997-04-23,5.0
BRKM6,DIVIDENDO,1997-01-28,1997-01-28,8.7
BRKM6,DIVIDENDO,1996-10-23,1996-10-23,11.1
BRKM6,DIVIDENDO,1996-07-24,1996-07-24,6.8
BRKM6,DIVIDENDO,1996-04-25,1996-04-25,13.7
BRKM6,DIVIDENDO,1996-01-31,1996-01-31,0.0142
BRKM6,DIVIDENDO,1995-10-24,1995-10-24,0.016
BRKM6,DIVIDENDO,1995-07-25,1995-07-25,0.0183
BRKM6,DIVIDENDO,1995-04-24,1995-04-24,0.0172
BRKM6,DIVIDENDO,1995-01-24,1995-01-24,0.03289
BRKM6,DIVIDENDO,1994-10-26,1994-10-26,0.01199
BRKM6,DIVIDENDO,1994-01-25,1994-01-25,0.185
BRSR3,JRS CAP PROPRIO,2008-12-12,2008-12-12,0.103777
BRSR3,JRS CAP PROPRIO,2008-09-09,2008-09-09,0.102507
BRSR3,JRS CAP PROPRIO,2008-06-09,2008-06-09,0.101194
BRSR3,JRS CAP PROPRIO,2008-05-07,2008-05-07,0.104451
BRSR3,DIVIDENDO,2008-03-25,2008-03-25,0.323616
BRSR3,DIVIDENDO,2007-12-14,2007-12-14,0.174705
BRSR3,JRS CAP PROPRIO,2007-06-28,2007-06-28,0.000328
BRSR3,JRS CAP PROPRIO,2007-04-10,2007-04-10,0.001929
BRSR3,JRS CAP PROPRIO,2006-12-06,2006-12-06,0.00255
BRSR3,JRS CAP PROPRIO,2006-05-18,2006-05-18,0.000473
BRSR3,JRS CAP PROPRIO,2006-03-24,2006-03-24,0.000934
BRSR3,JRS CAP PROPRIO,2006-03-20,2006-03-20,0.000973
BRSR3,JRS CAP PROPRIO,2005-12-29,2005-12-29,0.0031
BRSR3,JRS CAP PROPRIO,2005-08-23,2005-08-23,0.000237
BRSR3,JRS CAP PROPRIO,2005-03-23,2005-03-23,0.000591
BRSR3,JRS CAP PROPRIO,2005-02-15,2005-02-15,0.001565
BRSR3,JRS CAP PROPRIO,2004-03-25,2004-03-25,1.79222
BRSR3,JRS CAP PROPRIO,2003-12-19,2003-12-19,1.822364
BRSR3,JRS CAP PROPRIO,2003-12-10,2003-12-10,0.002643
BRSR3,JRS CAP PROPRIO,2003-10-22,2003-10-22,0.000343
BRSR3,JRS CAP PROPRIO,2003-03-25,2003-03-25,0.243445
BRSR3,JRS CAP PROPRIO,2003-03-19,2003-03-19,1.217228
BRSR3,JRS CAP PROPRIO,2002-11-01,2002-11-01,0.000256
BRSR3,JRS CAP PROPRIO,2002-04-23,2002-04-23,0.5842
BRSR3,JRS CAP PROPRIO,2002-03-21,2002-03-21,0.6816
BRSR3,JRS CAP PROPRIO,2001-10-24,2001-10-24,1.22109
BRSR3,JRS CAP PROPRIO,2000-12-13,2000-12-13,1.2981
BRSR3,JRS CAP PROPRIO,2000-01-06,2000-01-06,0.000365
BRSR3,JRS CAP PROPRIO,1999-12-17,1999-12-17,0.365854
BRSR3,DIVIDENDO,1996-08-20,1996-08-20,0.73869
BRSR3,DIVIDENDO,1996-02-14,1996-02-14,1.0485
BRSR3,DIVIDENDO,1995-08-15,1995-08-15,0.003486
BRSR3,DIVIDENDO,1995-01-24,1995-01-24,0.003575
BRSR3,DIVIDENDO,1994-09-28,1994-09-28,0.016
BRSR3,DIVIDENDO,1994-05-09,1994-05-09,0.012
BRSR3,DIVIDENDO,1994-03-29,1994-03-29,0.017
BRSR3,DIVIDENDO,1993-08-09,1993-08-09,0.004
BRSR3,DIVIDENDO,1993-07-06,1993-07-06,0.003
BRSR3,DIVIDENDO,1992-08-21,1992-08-21,0.0145
BRSR3,DIVIDENDO,1992-03-13,1992-03-13,0.002
BRSR3,DIVIDENDO,1991-10-10,1991-10-10,0.0001
BRSR3,DIVIDENDO,1991-03-12,1991-03-12,0.0027
BRSR3,DIVIDENDO,1990-08-30,1990-08-30,0.0013
BRSR3,DIVIDENDO,1990-01-30,1990-01-30,0.0021
BRSR3,DIVIDENDO,1989-08-04,1989-08-04,0.00702
BRSR3,DIVIDENDO,1989-02-27,1989-02-27,0.0001
BRSR3,DIVIDENDO,1988-08-17,1988-08-17,0.00189
BRSR5,JRS CAP PROPRIO,2008-12-12,2008-12-12,0.110384
BRSR5,JRS CAP PROPRIO,2008-09-09,2008-09-09,0.103482
BRSR5,JRS CAP PROPRIO,2008-06-09,2008-06-09,0.101194
BRSR5,JRS CAP PROPRIO,2008-05-07,2008-05-07,0.104451
BRSR5,DIVIDENDO,2008-03-25,2008-03-25,0.355977
BRSR5,DIVIDENDO,2007-12-14,2007-12-14,0.192175
BRSR5,JRS CAP PROPRIO,2007-06-28,2007-06-28,0.00049
BRSR5,JRS CAP PROPRIO,2007-04-10,2007-04-10,0.00199
BRSR5,JRS CAP PROPRIO,2006-12-06,2006-12-06,0.002805
BRSR5,JRS CAP PROPRIO,2006-05-18,2006-05-18,0.501
BRSR5,JRS CAP PROPRIO,2006-03-20,2006-03-20,0.974
BRSR5,DIVIDENDO,2005-12-29,2005-12-29,0.003411
BRSR5,DIVIDENDO,2005-08-23,2005-08-23,0.254
BRSR5,DIVIDENDO,2005-03-23,2005-03-23,0.65
BRSR5,DIVIDENDO,2005-02-15,2005-02-15,0.001618
BRSR5,DIVIDENDO,2004-03-25,2004-03-25,0.001883
BRSR5,DIVIDENDO,2003-12-19,2003-12-19,0.02
BRSR5,DIVIDENDO,2003-12-10,2003-12-10,0.002907
BRSR5,DIVIDENDO,2003-10-22,2003-10-22,0.436
BRSR5,DIVIDENDO,2003-03-25,2003-03-25,0.243
BRSR5,DIVIDENDO,2003-03-19,2003-03-19,0.001217
BRSR5,DIVIDENDO,2002-11-01,2002-11-01,0.333
BRSR5,DIVIDENDO,2002-03-21,2002-03-21,0.682
BRSR5,DIVIDENDO,2001-10-24,2001-10-24,0.001271
BRSR5,DIVIDENDO,2000-12-13,2000-12-13,0.001358
BRSR5,DIVIDENDO,2000-01-06,2000-01-06,0.366
BRSR5,DIVIDENDO,1999-12-17,1999-12-17,0.366
BRSR5,DIVIDENDO,1996-08-20,1996-08-20,0.739
BRSR5,DIVIDENDO,1996-02-14,1996-02-14,0.001048
BRSR5,DIVIDENDO,1995-08-15,1995-08-15,0.003486
BRSR5,DIVIDENDO,1995-01-24,1995-01-24,0.003575
BRSR5,DIVIDENDO,1994-09-28,1994-09-28,0.016
BRSR5,DIVIDENDO,1994-05-09,1994-05-09,0.012
BRSR5,DIVIDENDO,1994-03-29,1994-03-29,0.017
BRSR5,DIVIDENDO,1993-08-09,1993-08-09,0.004
BRSR5,DIVIDENDO,1993-07-06,1993-07-06,0.003
BRSR5,DIVIDENDO,1992-08-21,1992-08-21,0.0145
BRSR5,DIVIDENDO,1991-10-10,1991-10-10,0.0001
BRSR5,DIVIDENDO,1991-03-12,1991-03-12,0.0027
BRSR5,DIVIDENDO,1990-08-30,1990-08-30,0.0013
BRSR5,DIVIDENDO,1990-01-30,1990-01-30,0.0021
BRSR5,DIVIDENDO,1989-08-04,1989-08-04,0.00702
BRSR5,DIVIDENDO,1989-02-27,1989-02-27,0.0001
BRSR5,DIVIDENDO,1988-08-17,1988-08-17,0.00189
BRSR5,DIVIDENDO,1988-02-24,1988-02-24,0.00025
BRSR5,DIVIDENDO,1987-08-20,1987-08-20,0.00124
BRSR6,JRS CAP PROPRIO,2008-12-12,2008-12-12,0.103777
BRSR6,JRS CAP PROPRIO,2008-09-09,2008-09-09,0.102507
BRSR6,JRS CAP PROPRIO,2008-06-09,2008-06-09,0.101194
BRSR6,JRS CAP PROPRIO,2008-05-07,2008-05-07,0.104451
BRSR6,DIVIDENDO,2008-03-25,2008-03-25,0.323616
BRSR6,DIVIDENDO,2007-12-14,2007-12-14,0.174705
BSEV3,DIVIDENDO,2013-12-18,2013-12-30,0.0042
BSEV3,DIVIDENDO,2013-04-30,2013-12-05,0.0048
BSEV3,DIVIDENDO,2012-04-27,2012-12-20,0.0042
BSEV3,DIVIDENDO,2010-04-29,2010-12-15,0.0003
BSEV3,DIVIDENDO,2007-04-27,2007-12-14,3.6
BSEV3,JRS CAP PROPRIO,2006-04-27,2006-07-31,2.15
BSEV3,DIVIDENDO,2005-12-05,2005-12-15,4.3
BSEV3,JRS CAP PROPRIO,2005-08-22,2005-08-31,15.05
BSEV3,DIVIDENDO,2005-08-22,2005-08-31,2.6
BSEV3,DIVIDENDO,2005-04-28,2005-05-10,5.93
BSLI3,DIVIDENDO,2023-06-01,2023-06-13,0.044763
BSLI4,DIVIDENDO,2023-06-01,2023-06-13,0.049239
BTOW3,DIVIDENDO,2011-03-25,2011-04-25,0.007274
BTOW3,DIVIDENDO,2011-03-25,2011-04-25,0.048826
BTOW3,DIVIDENDO,2010-03-19,2010-04-12,0.10261
BTOW3,DIVIDENDO,2009-03-20,2009-04-13,0.16343
BTOW3,DIVIDENDO,2008-03-14,2008-04-02,0.132414
BTTL3,DIVIDENDO,2008-04-30,2009-04-30,0.0401
BTTL3,DIVIDENDO,2008-05-01,2008-05-15,0.04
BTTL3,DIVIDENDO,2007-04-30,2008-04-29,0.0321
BTTL3,DIVIDENDO,2006-04-28,2007-04-28,0.024
CAMB3,DIVIDENDO,2023-03-15,2023-03-31,0.065427
CAMB3,JRS CAP PROPRIO,2022-03-31,2022-04-29,0.036682
CARD3,JRS CAP PROPRIO,2022-03-11,2023-01-16,0.097221
CARD3,JRS CAP PROPRIO,2022-06-21,2023-01-16,0.126378
CARD3,JRS CAP PROPRIO,,2023-01-16,0.126378
CARD3,DIVIDENDO,2022-04-22,2022-05-03,0.393787
CARD3,JRS CAP PROPRIO,2021-03-05,2022-01-14,0.068111
CARD3,JRS CAP PROPRIO,2021-12-17,2022-01-14,0.097231
CARD3,JRS CAP PROPRIO,2021-06-25,2022-01-14,0.072976
CARD3,JRS CAP PROPRIO,2021-09-24,2022-01-14,0.101986
CARD3,DIVIDENDO,2021-04-16,2021-04-27,0.145953
CARD3,JRS CAP PROPRIO,2020-12-04,2021-03-31,0.111897
CARD3,JRS CAP PROPRIO,2020-09-29,2021-03-31,0.072985
CARD3,JRS CAP PROPRIO,2020-06-26,2021-03-31,0.06447
CARD3,JRS CAP PROPRIO,2020-03-13,2021-03-31,0.054739
CARD3,JRS CAP PROPRIO,2019-12-06,2020-03-31,0.097314
CARD3,JRS CAP PROPRIO,2019-09-13,2020-03-31,0.054739
CARD3,JRS CAP PROPRIO,2018-12-07,2019-04-05,0.246195
CARD3,DIVIDENDO,2018-04-23,2018-06-06,0.104165
CARD3,JRS CAP PROPRIO,2017-12-11,2018-02-28,0.333955
CARD3,DIVIDENDO,2017-04-28,2017-05-31,0.028183
CARD3,JRS CAP PROPRIO,2016-12-21,2017-01-30,0.310182
CBEE3,DIVIDENDO,2015-04-29,2015-12-10,0.0
CCPR3,DIVIDENDO,2021-12-17,2021-12-28,8.188964
CCPR3,DIVIDENDO,2021-04-30,2021-05-31,0.078818
CCPR3,DIVIDENDO,2020-12-09,2020-12-25,0.88441
CCPR3,DIVIDENDO,2020-04-30,2020-05-26,0.047193
CCPR3,DIVIDENDO,2018-10-25,2018-11-07,1.002811
CCPR3,DIVIDENDO,2017-08-18,2017-09-01,2.889067
CCPR3,DIVIDENDO,2015-04-27,2015-06-24,0.281146
CCRO3,DIVIDENDO,2024-04-18,2024-04-30,0.200751
CCRO3,DIVIDENDO,2024-04-18,2024-04-30,0.06511
CCRO3,DIVIDENDO,2008-08-11,2008-08-11,1.0
CCRO3,DIVIDENDO,2008-03-27,2008-03-27,0.5
CCRO3,DIVIDENDO,2007-08-09,2007-08-09,0.82
CCRO3,DIVIDENDO,2007-03-29,2007-03-29,0.5
CCRO3,DIVIDENDO,2006-08-10,2006-08-10,0.63
CCRO3,DIVIDENDO,2006-03-29,2006-03-29,0.25
CCRO3,DIVIDENDO,2005-09-01,2005-09-01,2.0
CCRO3,DIVIDENDO,2005-03-31,2005-03-31,1.0
CCRO3,DIVIDENDO,2004-08-09,2004-08-09,1.0
CCRO3,DIVIDENDO,2004-03-18,2004-03-18,0.59
CCRO3,DIVIDENDO,2003-04-10,2003-04-10,0.35
CEDO3,DIVIDENDO,2011-01-24,2012-01-24,1.0
CEDO3,DIVIDENDO,2010-01-29,2011-01-29,1.0
CEDO3,JRS CAP PROPRIO,2008-12-19,2009-12-19,1.24
CEDO3,JRS CAP PROPRIO,2008-11-20,2008-12-19,0.59
CEDO4,DIVIDENDO,2011-01-24,2012-01-24,1.0
CEDO4,DIVIDENDO,2010-01-29,2011-01-29,1.0
CEDO4,JRS CAP PROPRIO,2008-12-19,2009-12-19,1.24
CEDO4,JRS CAP PROPRIO,2008-11-20,2008-12-19,0.59
CEEB3,DIVIDENDO,2022-04-19,2022-05-24,2.216822
CEEB3,JRS CAP PROPRIO,2022-01-06,2022-03-30,0.519224
CEEB3,DIVIDENDO,2021-12-06,2021-12-21,1.940389
CEEB5,DIVIDENDO,2022-04-19,2022-05-24,2.216822
CEEB5,JRS CAP PROPRIO,2022-01-06,2022-03-30,0.519224
CEEB5,DIVIDENDO,2021-12-06,2021-12-21,1.940389
CEGR3,DIVIDENDO,2023-04-28,2023-07-27,0.034878
CEGR3,DIVIDENDO,2023-04-28,2023-07-27,0.245667
