data_aprovacao,data_com,data_ult_preco_com,tipo_ativo,tipo_provento,ult_preco_com,valor,ticker,data_pagamento,isin,ticker_base
2015-04-30,2015-05-05,2015-05-05 00:00:00.000000000,PN,DIVIDENDO,0.21,0.000881,TCNO4,2015-09-30 00:00:00.000000000,,TCNO
2015-04-30,2015-05-05,2015-05-05 00:00:00.000000000,PN,DIVIDENDO,0.21,0.000881,TCNO4,2015-08-31 00:00:00.000000000,,TCNO
2012-04-30,2012-04-30,2012-04-30 00:00:00.000000000,PN,DIVIDENDO,0.31,0.003,TCNO4,,,TCNO
2010-04-30,2010-04-30,2010-04-30 00:00:00.000000000,PN,DIVIDENDO,0.85,0.0075,TCNO4,,,TCNO
2009-04-28,2009-04-28,2009-04-28 00:00:00.000000000,ON,DIVIDENDO,5.05,0.122928,TCSA3,,,TCSA
2016-04-26,2016-04-29,2016-04-29 00:00:00.000000000,ON,DIVIDENDO,2.77,0.161383,TCSA3,2016-12-23 00:00:00.000000000,BRTCSAACNOR3,TCSA
2010-04-29,2010-04-29,2010-04-29 00:00:00.000000000,ON,DIVIDENDO,8.8,0.180587,TCSA3,,,TCSA
2015-04-24,2015-04-24,2015-04-24 00:00:00.000000000,ON,DIVIDENDO,4.38,0.205601,TCSA3,,,TCSA
2011-04-28,2011-04-28,2011-04-28 00:00:00.000000000,ON,DIVIDENDO,12.19,0.256823,TCSA3,,,TCSA
2012-04-26,2012-04-26,2012-04-26 00:00:00.000000000,ON,DIVIDENDO,9.2,0.300604,TCSA3,,,TCSA
2014-04-03,2014-04-03,2014-04-03 00:00:00.000000000,ON,DIVIDENDO,8.21,0.468285,TCSA3,,,TCSA
2016-04-29,2016-12-22,2016-12-22 00:00:00.000000000,ON,DIVIDENDO,3.5,0.048635,TECN3,2016-12-29 00:00:00.000000000,,TECN
2022-01-14,2022-01-19,2022-01-19 00:00:00.000000000,ON,DIVIDENDO,2.16,0.080987,TECN3,2022-01-28 00:00:00.000000000,,TECN
2023-01-20,2023-01-25,2023-01-25 00:00:00.000000000,ON,DIVIDENDO,2.5,0.082006,TECN3,2023-02-03 00:00:00.000000000,,TECN
2013-04-25,2013-04-25,2013-04-25 00:00:00.000000000,ON,DIVIDENDO,23.52,0.16027,TECN3,,,TECN
2015-07-08,2015-07-22,2015-07-22 00:00:00.000000000,ON,DIVIDENDO,5.77,0.3,TECN3,2015-07-30 00:00:00.000000000,,TECN
2012-04-26,2012-04-26,2012-04-26 00:00:00.000000000,ON,DIVIDENDO,18.3,0.448544,TECN3,,,TECN
2014-04-29,2014-04-29,2014-04-29 00:00:00.000000000,ON,JRS CAP PROPRIO,13.3,0.160038,TECN3,,,TECN
2014-12-26,2014-12-26,2014-12-26 00:00:00.000000000,ON,JRS CAP PROPRIO,7.91,0.206787,TECN3,2015-01-12 00:00:00.000000000,BRTECNACNOR6,TECN
2015-05-28,2015-05-28,2015-05-28 00:00:00.000000000,ON,DIVIDENDO,3.85,0.092382,TEMP3,,,TEMP
2015-04-29,2015-04-29,2015-04-29 00:00:00.000000000,ON,DIVIDENDO,3.07,0.121168,TEMP3,,,TEMP
2014-04-30,2014-04-30,2014-04-30 00:00:00.000000000,ON,DIVIDENDO,4.33,0.132695,TEMP3,,,TEMP
2013-04-30,2013-04-30,2013-04-30 00:00:00.000000000,ON,DIVIDENDO,3.49,0.173,TEMP3,,,TEMP
2015-10-23,2015-10-23,2015-10-23 00:00:00.000000000,ON,DIVIDENDO,4.13,0.262187,TEMP3,,,TEMP
2014-10-03,2014-10-03,2014-10-03 00:00:00.000000000,ON,DIVIDENDO,5.5,0.400164,TEMP3,,,TEMP
2012-04-30,2012-07-02,2012-07-02 00:00:00.000000000,ON,REST CAP DIN,4.25,0.521294,TEMP3,,,TEMP
2014-12-16,2014-12-16,2014-12-16 00:00:00.000000000,ON,REST CAP DIN,5.1,1.399325,TEMP3,,,TEMP
2019-06-07,2019-06-12,2019-06-12 00:00:00.000000000,ON,DIVIDENDO,21.9,0.122441,TEND3,,,TEND
2019-04-24,2019-04-29,2019-04-29 00:00:00.000000000,ON,DIVIDENDO,17.78,0.138497,TEND3,,,TEND
